sku_id,sku_name,brand,manufacturer,category_level_1,category_level_2,category_level_3,sku_description,size_variant,unit_measure,mrp,selling_price,price_band,availability_status,rating,review_count,launch_date,discount_percent,ad_visibility_flag,high_intent_flag,avg_weekly_sales_units,avg_weekly_revenue,inventory_turnover_days,supplier_region,last_updated
SKU003259,Godrej Snacks 250g,Godrej,Godrej Pvt Ltd,Grocery & Essentials,Snacks,Snacks,Godrej Snacks product - high quality and customer favorite.,200ml,g,698.66,636.17,Medium,Seasonal,4.5,371,2023-04-01,8.94,False,False,4861,26504.73,24.16,Karnataka,2025-11-08
SKU003260,Britannia Vitamins Pack of 6,Britannia,Britannia Pvt Ltd,Medical & Wellness,Vitamins,Vitamins,Britannia Vitamins product - high quality and customer favorite.,100g,g,748.17,681.52,Low,Seasonal,4.8,951,2023-08-24,8.91,False,True,4106,77204.1,5.84,Maharashtra,2025-11-08
SKU003261,Hershey's Dog Food 1kg,Hershey's,Hershey's Pvt Ltd,Pet Care,Dog Food,Dog Food,Hershey's Dog Food product - high quality and customer favorite.,100g,ml,1203.59,1200.41,Low,Seasonal,4.8,726,2023-04-18,0.26,True,True,2079,39239.5,17.89,West Bengal,2025-11-08
SKU003262,Coca-Cola Vitamins 1kg,Coca-Cola,Coca-Cola Pvt Ltd,Medical & Wellness,Vitamins,Vitamins,Coca-Cola Vitamins product - high quality and customer favorite.,Pack of 12,Pack,730.01,670.7,Medium,In Stock,4.5,3420,2024-06-04,8.12,True,True,3905,94316.6,18.57,Telangana,2025-11-08
SKU003263,Maggi First Aid 1kg,Maggi,Maggi Pvt Ltd,Medical & Wellness,First Aid,First Aid,Maggi First Aid product - high quality and customer favorite.,500g,g,988.76,952.8,Low,Out of Stock,4.7,2920,2023-01-01,3.64,False,False,4046,75707.73,14.38,Rajasthan,2025-11-08
SKU003264,Godrej Fresheners 1L,Godrej,Godrej Pvt Ltd,Home & Cleaning,Fresheners,Fresheners,Godrej Fresheners product - high quality and customer favorite.,Pack of 6,L,1109.31,1100.18,High,Out of Stock,3.9,1044,2024-05-11,0.82,False,True,2664,96495.25,11.31,Karnataka,2025-11-08
SKU003265,Amul Diapers 1kg,Amul,Amul Pvt Ltd,Baby Care,Diapers,Diapers,Amul Diapers product - high quality and customer favorite.,1kg,g,1498.25,1303.45,Medium,Seasonal,3.8,2182,2023-09-21,13.0,True,True,1909,36059.06,20.13,Maharashtra,2025-11-08
SKU003266,Pepsi Spices 1kg,Pepsi,Pepsi Pvt Ltd,Grocery & Essentials,Spices,Spices,Pepsi Spices product - high quality and customer favorite.,500g,L,101.07,82.19,Low,Seasonal,3.6,3701,2023-01-10,18.68,False,True,726,62822.36,16.48,Tamil Nadu,2025-11-08
SKU003267,Tata Skincare 1kg,Tata,Tata Pvt Ltd,Beauty & Personal Care,Skincare,Skincare,Tata Skincare product - high quality and customer favorite.,200ml,Pack,480.02,477.26,Medium,Seasonal,3.1,2045,2023-03-11,0.57,False,True,4211,39766.15,27.86,West Bengal,2025-11-08
SKU003268,Hershey's Hygiene 100g,Hershey's,Hershey's Pvt Ltd,Baby Care,Hygiene,Hygiene,Hershey's Hygiene product - high quality and customer favorite.,100g,Pack,1081.95,974.59,Medium,Seasonal,3.3,597,2024-04-17,9.92,True,True,1698,8410.11,4.9,Delhi,2025-11-08
SKU003269,Surf Excel Fresheners 200ml,Surf Excel,Surf Excel Pvt Ltd,Home & Cleaning,Fresheners,Fresheners,Surf Excel Fresheners product - high quality and customer favorite.,200ml,L,230.39,198.12,Medium,Seasonal,3.3,1621,2024-03-03,14.01,True,False,1735,99730.29,8.3,Karnataka,2025-11-08
SKU003270,Britannia Socks 100g,Britannia,Britannia Pvt Ltd,Fashion & Merchandise,Socks,Socks,Britannia Socks product - high quality and customer favorite.,1L,L,1016.57,866.79,Low,Seasonal,3.6,4236,2023-10-30,14.73,True,True,2620,34937.53,12.56,Gujarat,2025-11-08
SKU003271,Pepsi Utensils Pack of 6,Pepsi,Pepsi Pvt Ltd,Home & Cleaning,Utensils,Utensils,Pepsi Utensils product - high quality and customer favorite.,Pack of 6,g,1227.97,1052.27,Low,In Stock,4.3,2234,2023-09-08,14.31,False,True,1189,28780.07,18.28,Tamil Nadu,2025-11-08
SKU003272,Pepsi Accessories 100g,Pepsi,Pepsi Pvt Ltd,Fashion & Merchandise,Accessories,Accessories,Pepsi Accessories product - high quality and customer favorite.,Pack of 6,L,1401.57,1288.19,Low,Out of Stock,4.3,4060,2023-10-20,8.09,False,False,884,93165.98,18.28,Karnataka,2025-11-08
SKU003273,Nestle OTC 100g,Nestle,Nestle Pvt Ltd,Medical & Wellness,OTC,OTC,Nestle OTC product - high quality and customer favorite.,Pack of 6,L,282.96,248.31,Medium,Out of Stock,4.7,3393,2023-07-22,12.25,True,False,4940,27154.68,3.86,Karnataka,2025-11-08
SKU003274,Surf Excel Dairy 100g,Surf Excel,Surf Excel Pvt Ltd,Grocery & Essentials,Dairy,Dairy,Surf Excel Dairy product - high quality and customer favorite.,1kg,g,200.15,180.89,High,In Stock,3.1,4785,2023-10-12,9.62,True,True,2941,75736.99,23.41,Telangana,2025-11-08
SKU003275,Britannia Utensils 500g,Britannia,Britannia Pvt Ltd,Home & Cleaning,Utensils,Utensils,Britannia Utensils product - high quality and customer favorite.,1kg,Pack,170.61,166.84,Medium,Out of Stock,4.4,3686,2023-02-20,2.21,False,True,2222,93393.26,24.29,Telangana,2025-11-08
SKU003276,Patanjali Vitamins 500g,Patanjali,Patanjali Pvt Ltd,Medical & Wellness,Vitamins,Vitamins,Patanjali Vitamins product - high quality and customer favorite.,500g,L,1316.22,1213.14,Medium,Out of Stock,3.9,1815,2024-03-06,7.83,True,True,3647,20224.78,14.65,Rajasthan,2025-11-08
SKU003277,Whiskas Home Decor Pack of 12,Whiskas,Whiskas Pvt Ltd,Seasonal & Festive,Home Decor,Home Decor,Whiskas Home Decor product - high quality and customer favorite.,Pack of 6,g,569.35,484.18,Low,Out of Stock,4.6,3324,2023-09-22,14.96,True,False,4970,46622.05,20.12,Telangana,2025-11-08
SKU003278,Patanjali Accessories 200ml,Patanjali,Patanjali Pvt Ltd,Pet Care,Accessories,Accessories,Patanjali Accessories product - high quality and customer favorite.,1L,ml,94.07,92.12,Low,Seasonal,4.2,3444,2024-01-26,2.07,False,True,4035,49057.43,8.63,Tamil Nadu,2025-11-08
SKU003279,Amul Hoodies 1L,Amul,Amul Pvt Ltd,Fashion & Merchandise,Hoodies,Hoodies,Amul Hoodies product - high quality and customer favorite.,200ml,L,88.83,85.4,High,In Stock,4.9,3662,2024-06-19,3.86,False,False,22,75687.44,18.78,Karnataka,2025-11-08
SKU003280,Dove Fresheners 500ml,Dove,Dove Pvt Ltd,Home & Cleaning,Fresheners,Fresheners,Dove Fresheners product - high quality and customer favorite.,250g,L,138.24,131.09,High,Seasonal,3.2,734,2024-07-28,5.17,True,True,2451,22902.86,7.68,Tamil Nadu,2025-11-08
SKU003281,Colgate Fragrance 250g,Colgate,Colgate Pvt Ltd,Beauty & Personal Care,Fragrance,Fragrance,Colgate Fragrance product - high quality and customer favorite.,500ml,ml,574.6,549.4,High,Out of Stock,3.9,2487,2024-01-29,4.39,True,False,3843,81316.84,13.25,West Bengal,2025-11-08
SKU003282,Godrej Storage 250g,Godrej,Godrej Pvt Ltd,Home & Cleaning,Storage,Storage,Godrej Storage product - high quality and customer favorite.,1kg,g,886.4,732.44,High,Seasonal,4.0,2393,2024-04-22,17.37,True,False,4018,87434.75,27.37,Tamil Nadu,2025-11-08
SKU003283,Godrej Food 1kg,Godrej,Godrej Pvt Ltd,Baby Care,Food,Food,Godrej Food product - high quality and customer favorite.,100g,ml,495.42,447.78,Medium,Out of Stock,4.7,2880,2024-06-25,9.62,False,False,4346,91753.63,3.52,West Bengal,2025-11-08
SKU003284,Coca-Cola Home Decor 500ml,Coca-Cola,Coca-Cola Pvt Ltd,Seasonal & Festive,Home Decor,Home Decor,Coca-Cola Home Decor product - high quality and customer favorite.,100g,Pack,431.54,381.21,High,In Stock,3.5,3876,2023-06-16,11.66,True,False,4058,22649.18,29.59,Rajasthan,2025-11-08
SKU003285,Coca-Cola Skincare 500ml,Coca-Cola,Coca-Cola Pvt Ltd,Beauty & Personal Care,Skincare,Skincare,Coca-Cola Skincare product - high quality and customer favorite.,Pack of 6,Pack,904.64,858.05,High,In Stock,3.2,1173,2023-07-01,5.15,True,False,4667,89544.2,21.86,Delhi,2025-11-08
SKU003286,Dove Vitamins Pack of 12,Dove,Dove Pvt Ltd,Medical & Wellness,Vitamins,Vitamins,Dove Vitamins product - high quality and customer favorite.,Pack of 6,g,723.54,652.69,Medium,In Stock,4.3,973,2024-03-29,9.79,False,False,973,4001.49,26.14,Tamil Nadu,2025-11-08
SKU003287,Nestle Sweets 500ml,Nestle,Nestle Pvt Ltd,Seasonal & Festive,Sweets,Sweets,Nestle Sweets product - high quality and customer favorite.,Pack of 6,Pack,71.21,65.06,High,Seasonal,4.3,4972,2023-08-18,8.64,False,False,2055,20001.56,24.33,West Bengal,2025-11-08
SKU003288,Britannia Cereals 1L,Britannia,Britannia Pvt Ltd,Grocery & Essentials,Cereals,Cereals,Britannia Cereals product - high quality and customer favorite.,500ml,Pack,88.6,81.48,Low,Seasonal,3.8,1982,2023-12-18,8.04,False,False,2529,92352.99,4.53,Gujarat,2025-11-08
SKU003289,Godrej Diapers 1L,Godrej,Godrej Pvt Ltd,Baby Care,Diapers,Diapers,Godrej Diapers product - high quality and customer favorite.,250g,L,1023.37,941.74,Low,Out of Stock,4.2,2407,2023-09-20,7.98,False,False,774,68510.19,29.17,West Bengal,2025-11-08
SKU003290,Tata Sweets Pack of 6,Tata,Tata Pvt Ltd,Seasonal & Festive,Sweets,Sweets,Tata Sweets product - high quality and customer favorite.,Pack of 6,L,1357.92,1270.9,High,Seasonal,4.3,3256,2024-07-20,6.41,True,True,3225,15755.74,13.52,Maharashtra,2025-11-08
SKU003291,Britannia Supplements 1L,Britannia,Britannia Pvt Ltd,Medical & Wellness,Supplements,Supplements,Britannia Supplements product - high quality and customer favorite.,500ml,Pack,305.4,292.24,Medium,Seasonal,3.1,3537,2023-05-08,4.31,True,True,4920,1398.21,22.49,Telangana,2025-11-08
SKU003292,Pedigree Spices 1L,Pedigree,Pedigree Pvt Ltd,Grocery & Essentials,Spices,Spices,Pedigree Spices product - high quality and customer favorite.,250g,Pack,990.11,821.41,High,In Stock,3.8,1419,2024-06-27,17.04,True,False,3549,49786.38,29.25,Gujarat,2025-11-08
SKU003293,Coca-Cola Beverages 1L,Coca-Cola,Coca-Cola Pvt Ltd,Grocery & Essentials,Beverages,Beverages,Coca-Cola Beverages product - high quality and customer favorite.,Pack of 12,ml,1365.9,1344.5,Medium,Seasonal,3.9,740,2024-03-13,1.57,True,True,4091,50184.26,23.35,Delhi,2025-11-08
SKU003294,Whiskas Makeup 500g,Whiskas,Whiskas Pvt Ltd,Beauty & Personal Care,Makeup,Makeup,Whiskas Makeup product - high quality and customer favorite.,Pack of 6,L,1492.18,1405.57,Low,Seasonal,3.6,1507,2023-09-11,5.8,False,False,911,54920.34,5.62,Tamil Nadu,2025-11-08
SKU003295,Dettol Sweets 100g,Dettol,Dettol Pvt Ltd,Seasonal & Festive,Sweets,Sweets,Dettol Sweets product - high quality and customer favorite.,Pack of 12,ml,1486.4,1332.32,Low,Seasonal,3.5,2452,2023-06-16,10.37,True,False,1096,21077.83,25.68,Delhi,2025-11-08
SKU003296,Patanjali OTC Pack of 6,Patanjali,Patanjali Pvt Ltd,Medical & Wellness,OTC,OTC,Patanjali OTC product - high quality and customer favorite.,200ml,L,227.27,191.75,High,Seasonal,3.4,1036,2023-12-14,15.63,False,True,2897,99828.44,9.22,Telangana,2025-11-08
SKU003297,Zepto Vitamins 100g,Zepto,Zepto Pvt Ltd,Medical & Wellness,Vitamins,Vitamins,Zepto Vitamins product - high quality and customer favorite.,1L,Pack,1406.52,1195.9,High,In Stock,3.8,1177,2023-07-05,14.97,True,False,2618,60898.25,17.21,Karnataka,2025-11-08
SKU003298,Zepto Spices Pack of 6,Zepto,Zepto Pvt Ltd,Grocery & Essentials,Spices,Spices,Zepto Spices product - high quality and customer favorite.,500g,ml,590.08,569.61,High,Out of Stock,3.5,4629,2023-12-30,3.47,False,True,2779,72561.99,25.05,Telangana,2025-11-08
SKU003299,Hershey's Beverages 200ml,Hershey's,Hershey's Pvt Ltd,Grocery & Essentials,Beverages,Beverages,Hershey's Beverages product - high quality and customer favorite.,250g,g,1003.3,810.94,Medium,Out of Stock,3.7,2112,2023-05-15,19.17,True,False,2062,62038.6,18.7,Maharashtra,2025-11-08
SKU003300,Surf Excel Staples 500g,Surf Excel,Surf Excel Pvt Ltd,Grocery & Essentials,Staples,Staples,Surf Excel Staples product - high quality and customer favorite.,200ml,g,488.25,414.35,High,Seasonal,4.0,4605,2024-05-20,15.14,False,False,1098,11546.06,4.15,Rajasthan,2025-11-08
SKU003301,Pedigree OTC 100g,Pedigree,Pedigree Pvt Ltd,Medical & Wellness,OTC,OTC,Pedigree OTC product - high quality and customer favorite.,1L,Pack,412.92,374.08,Low,In Stock,3.1,1266,2023-10-06,9.41,True,True,4932,63122.95,24.68,Telangana,2025-11-08
SKU003302,Coca-Cola OTC 250g,Coca-Cola,Coca-Cola Pvt Ltd,Medical & Wellness,OTC,OTC,Coca-Cola OTC product - high quality and customer favorite.,500ml,L,1362.81,1122.64,Medium,Out of Stock,4.8,1979,2024-04-06,17.62,False,True,4530,56339.2,20.1,Delhi,2025-11-08
SKU003303,Patanjali Cleaners Pack of 6,Patanjali,Patanjali Pvt Ltd,Home & Cleaning,Cleaners,Cleaners,Patanjali Cleaners product - high quality and customer favorite.,500ml,L,673.65,594.95,Low,Out of Stock,4.1,4718,2024-07-31,11.68,False,True,2144,61189.08,17.53,Rajasthan,2025-11-08
SKU003304,Nivea Haircare 200ml,Nivea,Nivea Pvt Ltd,Beauty & Personal Care,Haircare,Haircare,Nivea Haircare product - high quality and customer favorite.,200ml,L,248.83,214.47,High,Seasonal,3.3,2107,2023-01-22,13.81,True,True,2089,54030.59,26.95,Delhi,2025-11-08
SKU003305,Dettol Spices 500ml,Dettol,Dettol Pvt Ltd,Grocery & Essentials,Spices,Spices,Dettol Spices product - high quality and customer favorite.,1kg,Pack,431.08,355.78,Medium,In Stock,4.2,3362,2023-07-22,17.47,True,False,2468,29765.95,8.55,Rajasthan,2025-11-08
SKU003306,Surf Excel Food 250g,Surf Excel,Surf Excel Pvt Ltd,Baby Care,Food,Food,Surf Excel Food product - high quality and customer favorite.,500ml,Pack,968.28,832.12,High,Seasonal,3.5,340,2024-08-16,14.06,False,True,3412,31954.8,12.64,Gujarat,2025-11-08
SKU003307,Godrej Diapers 100g,Godrej,Godrej Pvt Ltd,Baby Care,Diapers,Diapers,Godrej Diapers product - high quality and customer favorite.,1L,L,1236.86,1190.11,High,Out of Stock,4.5,2752,2024-03-04,3.78,True,False,4740,19987.53,11.11,Tamil Nadu,2025-11-08
SKU003308,Amul Gifting Pack of 12,Amul,Amul Pvt Ltd,Seasonal & Festive,Gifting,Gifting,Amul Gifting product - high quality and customer favorite.,Pack of 12,g,643.42,521.38,Medium,In Stock,4.3,875,2024-02-14,18.97,True,True,1852,81429.08,23.25,Karnataka,2025-11-08
SKU003309,Amul Dog Food Pack of 12,Amul,Amul Pvt Ltd,Pet Care,Dog Food,Dog Food,Amul Dog Food product - high quality and customer favorite.,100g,g,970.59,949.82,Low,Seasonal,3.3,635,2023-08-26,2.14,False,False,169,63504.76,17.24,Telangana,2025-11-08
SKU003310,Tata Cat Food Pack of 6,Tata,Tata Pvt Ltd,Pet Care,Cat Food,Cat Food,Tata Cat Food product - high quality and customer favorite.,100g,ml,349.66,319.39,High,Seasonal,4.3,4570,2024-06-11,8.66,True,False,1061,38732.14,17.06,Tamil Nadu,2025-11-08
SKU003311,Pedigree Gifting 500g,Pedigree,Pedigree Pvt Ltd,Seasonal & Festive,Gifting,Gifting,Pedigree Gifting product - high quality and customer favorite.,100g,L,537.23,471.13,High,Seasonal,3.6,3614,2023-04-19,12.3,True,False,471,49810.54,21.46,Delhi,2025-11-08
SKU003312,Amul Supplements Pack of 12,Amul,Amul Pvt Ltd,Medical & Wellness,Supplements,Supplements,Amul Supplements product - high quality and customer favorite.,1kg,Pack,250.17,212.38,Medium,In Stock,5.0,1575,2024-08-06,15.11,False,False,3900,2540.48,21.38,West Bengal,2025-11-08
SKU003313,Dove Diapers 500g,Dove,Dove Pvt Ltd,Baby Care,Diapers,Diapers,Dove Diapers product - high quality and customer favorite.,Pack of 12,Pack,943.91,933.02,Medium,In Stock,3.0,1885,2023-09-17,1.15,True,True,2714,4839.61,7.8,Tamil Nadu,2025-11-08
SKU003314,Godrej OTC 200ml,Godrej,Godrej Pvt Ltd,Medical & Wellness,OTC,OTC,Godrej OTC product - high quality and customer favorite.,100g,L,774.42,723.93,Low,Seasonal,4.1,1334,2023-04-12,6.52,True,True,467,84889.29,11.88,Tamil Nadu,2025-11-08
SKU003315,Britannia Accessories Pack of 12,Britannia,Britannia Pvt Ltd,Pet Care,Accessories,Accessories,Britannia Accessories product - high quality and customer favorite.,500ml,Pack,674.78,604.27,Low,Out of Stock,3.9,4259,2023-03-31,10.45,True,False,3229,40296.03,21.13,West Bengal,2025-11-08
SKU003316,Coca-Cola First Aid Pack of 6,Coca-Cola,Coca-Cola Pvt Ltd,Medical & Wellness,First Aid,First Aid,Coca-Cola First Aid product - high quality and customer favorite.,100g,Pack,342.94,299.85,High,Seasonal,4.1,4530,2024-05-30,12.56,True,True,3726,55862.12,7.06,West Bengal,2025-11-08
SKU003317,Colgate Cat Food Pack of 12,Colgate,Colgate Pvt Ltd,Pet Care,Cat Food,Cat Food,Colgate Cat Food product - high quality and customer favorite.,200ml,ml,832.82,696.29,High,Seasonal,3.8,4688,2024-07-04,16.39,True,True,451,13371.58,5.85,Delhi,2025-11-08
SKU003318,Coca-Cola Fresheners 500ml,Coca-Cola,Coca-Cola Pvt Ltd,Home & Cleaning,Fresheners,Fresheners,Coca-Cola Fresheners product - high quality and customer favorite.,1kg,g,830.85,816.85,High,Out of Stock,4.1,4119,2023-11-08,1.69,False,False,4005,20328.95,19.75,Tamil Nadu,2025-11-08
SKU003319,Tata Cat Food 100g,Tata,Tata Pvt Ltd,Pet Care,Cat Food,Cat Food,Tata Cat Food product - high quality and customer favorite.,200ml,L,612.18,511.09,Low,Seasonal,4.4,3562,2023-10-22,16.51,False,True,2361,12974.0,4.32,Gujarat,2025-11-08
SKU003320,Surf Excel Home Decor 1L,Surf Excel,Surf Excel Pvt Ltd,Seasonal & Festive,Home Decor,Home Decor,Surf Excel Home Decor product - high quality and customer favorite.,Pack of 12,ml,315.43,267.19,Low,Out of Stock,4.1,2318,2024-04-04,15.29,False,True,3604,13665.99,12.21,Rajasthan,2025-11-08
SKU003321,Nivea Sweets 500g,Nivea,Nivea Pvt Ltd,Seasonal & Festive,Sweets,Sweets,Nivea Sweets product - high quality and customer favorite.,500ml,g,108.83,98.0,High,Seasonal,4.2,4977,2023-04-03,9.95,False,False,2038,6629.27,16.15,Delhi,2025-11-08
SKU003322,Amul Vitamins 250g,Amul,Amul Pvt Ltd,Medical & Wellness,Vitamins,Vitamins,Amul Vitamins product - high quality and customer favorite.,250g,g,293.17,250.77,High,Out of Stock,3.4,4440,2023-01-04,14.46,True,True,192,37180.91,28.39,Rajasthan,2025-11-08
SKU003323,Dove Staples Pack of 6,Dove,Dove Pvt Ltd,Grocery & Essentials,Staples,Staples,Dove Staples product - high quality and customer favorite.,Pack of 12,g,906.42,828.98,High,Seasonal,3.6,3170,2023-09-16,8.54,True,True,2060,69805.76,17.47,Maharashtra,2025-11-08
SKU003324,Pepsi Diapers 500ml,Pepsi,Pepsi Pvt Ltd,Baby Care,Diapers,Diapers,Pepsi Diapers product - high quality and customer favorite.,1kg,L,745.55,621.97,Low,In Stock,4.1,4765,2024-04-05,16.58,True,False,755,86719.89,12.63,Delhi,2025-11-08
SKU003325,Amul T-shirts 1kg,Amul,Amul Pvt Ltd,Fashion & Merchandise,T-shirts,T-shirts,Amul T-shirts product - high quality and customer favorite.,1kg,ml,144.34,140.14,High,In Stock,4.5,1789,2023-08-12,2.91,False,True,2581,72530.86,23.09,Telangana,2025-11-08
SKU003326,Nestle Diapers Pack of 12,Nestle,Nestle Pvt Ltd,Baby Care,Diapers,Diapers,Nestle Diapers product - high quality and customer favorite.,Pack of 12,L,1051.47,1003.87,Low,Out of Stock,3.1,2399,2023-05-08,4.53,False,False,1063,56783.19,3.83,Delhi,2025-11-08
SKU003327,Britannia Hygiene 1kg,Britannia,Britannia Pvt Ltd,Baby Care,Hygiene,Hygiene,Britannia Hygiene product - high quality and customer favorite.,100g,g,1008.38,916.0,High,In Stock,3.9,2737,2023-08-12,9.16,True,False,3799,88353.66,17.59,Maharashtra,2025-11-08
SKU003328,Whiskas Gifting 200ml,Whiskas,Whiskas Pvt Ltd,Seasonal & Festive,Gifting,Gifting,Whiskas Gifting product - high quality and customer favorite.,250g,L,1384.26,1313.91,Low,Seasonal,4.0,2686,2023-03-18,5.08,False,True,1731,40199.92,29.86,Tamil Nadu,2025-11-08
SKU003329,Surf Excel Skincare 500ml,Surf Excel,Surf Excel Pvt Ltd,Beauty & Personal Care,Skincare,Skincare,Surf Excel Skincare product - high quality and customer favorite.,Pack of 12,ml,1379.31,1366.2,Low,Out of Stock,4.2,1950,2023-05-08,0.95,True,True,1779,84259.45,13.62,Delhi,2025-11-08
SKU003330,Himalaya Skincare 250g,Himalaya,Himalaya Pvt Ltd,Beauty & Personal Care,Skincare,Skincare,Himalaya Skincare product - high quality and customer favorite.,250g,ml,144.43,132.5,Low,Seasonal,3.2,876,2023-07-23,8.26,True,True,1563,85373.82,11.71,Maharashtra,2025-11-08
SKU003331,Nestle Cat Food Pack of 6,Nestle,Nestle Pvt Ltd,Pet Care,Cat Food,Cat Food,Nestle Cat Food product - high quality and customer favorite.,Pack of 12,L,1148.82,979.7,High,In Stock,3.2,2956,2023-01-14,14.72,False,False,2601,60078.46,6.88,Telangana,2025-11-08
SKU003332,Nivea First Aid Pack of 12,Nivea,Nivea Pvt Ltd,Medical & Wellness,First Aid,First Aid,Nivea First Aid product - high quality and customer favorite.,500ml,L,458.84,374.12,High,In Stock,4.7,451,2023-11-30,18.46,True,False,2998,44373.49,25.48,Delhi,2025-11-08
SKU003333,Dettol Dog Food 1L,Dettol,Dettol Pvt Ltd,Pet Care,Dog Food,Dog Food,Dettol Dog Food product - high quality and customer favorite.,1L,ml,762.84,696.11,High,Seasonal,4.2,2265,2023-03-11,8.75,False,True,274,93368.5,6.9,Delhi,2025-11-08
SKU003334,Dove OTC 500ml,Dove,Dove Pvt Ltd,Medical & Wellness,OTC,OTC,Dove OTC product - high quality and customer favorite.,100g,Pack,790.26,742.2,High,In Stock,3.6,271,2023-07-04,6.08,True,False,3039,55160.66,4.59,Karnataka,2025-11-08
SKU003335,Nestle T-shirts 100g,Nestle,Nestle Pvt Ltd,Fashion & Merchandise,T-shirts,T-shirts,Nestle T-shirts product - high quality and customer favorite.,500ml,L,1026.63,917.78,Low,In Stock,4.6,3679,2023-08-04,10.6,True,True,2882,20780.42,5.37,Gujarat,2025-11-08
SKU003336,Pedigree Skincare 1kg,Pedigree,Pedigree Pvt Ltd,Beauty & Personal Care,Skincare,Skincare,Pedigree Skincare product - high quality and customer favorite.,Pack of 6,Pack,1032.11,873.8,Low,Seasonal,4.0,1028,2024-02-27,15.34,False,True,1715,60747.36,18.6,Tamil Nadu,2025-11-08
